source_id,source_pool,nss_solution_type,period_d,eccentricity,significance,ruwe,parallax,phot_g_mean_mag,bp_rp,distance_pc,M_2_mjup_face_on,M_2_mjup_marginalized,M_2_2sigma_hi,HIP,Name,Vmag,SpType,snrPMaH2G2,M_host_msun_used,sahl_confirmed,tier_a,in_stefansson,documented_fp,ruwe_pass,nasa_exo_match,hgca_chisq,hgca_tier,v2_verdict,v2_score,sahl_verdict,v3_verdict
1425091834103985280,orbital_pool,Orbital,273.24861950051303,0.2517635112189247,41.191883,2.7036858,12.214638676796245,15.841284,2.8490705,81.86897921914529,76.10788839990431,77.65330004974723,96.2485231728678,,,,,,0.23035468030982953,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.919188299999999,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1979075579458629504,orbital_pool,Orbital,571.215021694446,0.7059578990425576,29.606928,3.1014123,12.30099167177384,16.187357,2.946145,81.2942587624561,76.71536934434175,77.88305926221265,92.51644512058947,,,,,,0.19859558036996017,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.760692799999999,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6164940192040369024,orbital_pool,Orbital,201.77445037299134,0.2817747175747908,21.072348,4.622211,14.822487100401487,14.603714,2.6671543,67.46506124285402,70.18906586522446,77.08612545182729,101.65239773150579,,,,,,0.3095223963138787,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.9072348,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6350465771156945280,orbital_pool,Orbital,472.28022158865457,0.5359415496516419,7.304255,1.6665255,4.951367753207989,11.832268,1.0432234,201.96439647450958,75.932530265901,76.46338055675092,100.474999662206,,,,,,0.8229879128165123,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.5304254999999998,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6401871547528167936,orbital_pool,Orbital,683.283907557034,0.24743037227465178,53.352715,3.8223712,7.200701022041849,14.138123,2.3432827,138.87536740366392,77.62581848257527,77.77098919274354,92.55106277430136,,,,,,0.48955344327956307,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,6.8,,SURVIVOR_no_hgca_corroboration
2390235891060268288,orbital_pool,Orbital,685.3456814843631,0.1128933650987685,58.04635,4.8227816,12.582004959350453,15.991449,2.989272,79.47858892368654,64.81550309977982,75.07056812511492,119.21754731838692,,,,,,0.1717125753860996,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,6.8,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1099869591826920704,orbital_pool,Orbital,502.69833859856897,0.30922489800760117,13.726637,1.4192251,4.402999867589201,14.856861,2.1569233,227.11788100678177,65.22552973128843,75.20344095463571,110.77523777325482,,,,,,0.5552327208890069,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.1726637,,SURVIVOR_no_hgca_corroboration
4934201267374142592,orbital_pool,Orbital,206.0097942613658,0.1518316587786862,27.624105,1.8981534,10.0647327859758,15.012005,2.6441193,99.35683552308514,70.76214222840471,77.06559414147443,110.33628321193409,,,,,,0.4177072543294589,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.5624105,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5749249308395523456,orbital_pool,Orbital,475.0216916566214,0.6865049067389951,14.180214,3.1513257,13.643130203287239,14.400926,2.4690866,73.29696228795467,77.52641230713145,77.56175584853202,96.27181307084324,,,,,,0.36174296797722194,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.2180214,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1739744093146543232,orbital_pool,Orbital,292.3672300041828,0.2969130916805629,11.982375,1.5319972,5.992297150595087,14.778401,1.9933224,166.88090975273002,68.15198173774269,75.34309127099885,117.1509560023117,,,,,,0.4335033867411509,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9982375,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
255731217616609792,orbital_pool,Orbital,403.7679093347365,0.42407632691767405,9.525116,2.496917,14.33967038905088,16.07922,3.2020912,69.73660989889659,76.60158522666129,76.96453598112001,100.92712650706751,,,,,,0.18054344908663128,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.7525116,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5909152379642529664,orbital_pool,Orbital,343.61897307465745,0.25721755362817655,58.03598,4.7027235,11.096337992496398,13.564561,2.1651115,90.11982157322743,75.87362193359814,78.35926739600292,90.54580923810775,,,,,,0.500691234749593,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,6.8,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5497099200151688576,orbital_pool,Orbital,472.9444020276693,0.20592520875441048,21.77004,2.0379567,10.06100021314917,16.792019,3.1518354,99.39369633379546,62.39214225858115,73.46223903083626,132.45938382289333,,,,,,0.18525224067479643,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.977004,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
3269010285998511360,orbital_pool,Orbital,506.58232306116145,0.17767806994469876,23.4897,4.38047,15.309321467554431,15.183989,2.9011478,65.31968135356843,70.63434391904859,76.21659907705435,120.2035071114746,,,,,,0.2484964923615879,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.14897,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
2195700329554275072,orbital_pool,Orbital,530.536025516562,0.27286677531838505,23.388037,2.034214,4.2282670260954,13.317708,1.5056496,236.50351168181814,72.39894981558814,76.75314918436331,103.4053727706905,,,,,,0.758963293833492,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.1388037,,SURVIVOR_no_hgca_corroboration
2284308631604793600,orbital_pool,Orbital,522.0656581236782,0.17517546332624842,20.530909,1.578414,7.845973805543342,17.009447,3.0906897,127.45390499436532,64.24691249207898,76.02828702904804,132.80318013216007,,,,,,0.21551473134201607,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.8530908999999998,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6102297269398209408,orbital_pool,Orbital,759.6148088366278,0.26720127812996464,9.4967785,1.4752506,5.579277719723179,15.873958,2.599265,179.23466983278544,54.715589853641866,73.81268338335683,132.7760304424199,,,,,,0.4190839938329261,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.74967785,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
355270456253138048,orbital_pool,Orbital,72.23466987604488,0.24459660037058936,25.637236,3.678882,23.707012036802837,14.551275,2.9897623,42.181612699550534,73.4197207528411,76.2822722378235,111.31490279720279,,,,,,0.17168882472781852,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.3637236,,SURVIVOR_no_hgca_corroboration
3931520570638799872,orbital_pool,Orbital,250.0771324326207,0.23323508728669004,19.14353,1.6281034,9.418062334726455,16.723228,3.0893936,106.1789532134207,67.86683612652887,74.09036571789852,128.32687800205204,,,,,,0.20040528861917936,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.7143529999999996,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
3749549162858639744,orbital_pool,Orbital,293.56928895794584,0.35060024432345366,20.704084,1.8683527,6.375766108958958,10.890054,1.0337734,156.8438965467761,74.83476874744225,76.55311200099965,105.69611826237775,,,,,,0.959215569016825,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.8704084,,SURVIVOR_no_hgca_corroboration
3239221247531813504,orbital_pool,AstroSpectroSB1,48.76386082174401,0.6591369570383215,7.055078,1.4309974,15.45153959280098,12.594796,2.1658,64.71846989706512,75.99578844258428,76.8568282163994,103.5095989817875,,,,,,1.0,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.0055078,,SURVIVOR_no_hgca_corroboration
2240825523707118976,orbital_pool,Orbital,391.0087516986057,0.10896519692204087,34.10408,3.5090315,10.280774049506547,15.060574,2.7452002,97.26894056659067,63.307323335031974,76.50807430734982,110.27074331772195,,,,,,0.3650804278533519,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.210408,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1753537634023260672,orbital_pool,Orbital,945.5614443740102,0.42233538823556654,14.961334,8.077551,16.045729951704384,14.412473,2.699913,62.32187647491721,77.84996909586515,77.71971951911793,97.75458144500855,,,,,,0.30467903619989967,0,0,false,false,false,false,,,REJECTED_ruwe_quality,-10.0,PRESELECTED_SUBSTELLAR_BROAD,REJECTED_ruwe_quality
6353418028596909824,orbital_pool,Orbital,328.06646129664324,0.5497234709107328,21.167088,2.2505238,7.031129514772771,14.184753,2.234604,142.22465933801215,77.78569419826887,77.96567590336784,94.93409461329519,,,,,,0.5430324041742152,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.9167088,,SURVIVOR_no_hgca_corroboration
5348153204675617152,orbital_pool,Orbital,161.46142746610582,0.5702543811735623,18.293167,2.6616268,10.719142625919027,14.318111,2.6268911,93.29104340695933,77.21138530801679,77.98257196973967,94.5978099749431,,,,,,0.42575368587405243,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.6293167,,SURVIVOR_no_hgca_corroboration
6071387386229710592,orbital_pool,Orbital,467.43039212968046,0.37809412995964203,81.8387,6.6903353,17.73585170533538,14.49058,2.7542257,56.382970302981015,78.74488565202893,78.73794975094948,88.60547309049961,,,,,,0.31558507993884743,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,6.8,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
2304923443832045440,orbital_pool,Orbital,525.0590795723845,0.354829242472737,40.171425,3.473894,5.998948129296594,13.154638,1.4366598,166.69589042058527,78.32870454709423,78.44864638577648,91.75090874585952,,,,,,0.592436956615618,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.8171425,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1124732985704816384,orbital_pool,Orbital,381.3634347004154,0.4106863002910653,18.666267,2.2711318,6.21336663666305,13.28477,1.5155687,160.9433433558107,76.56503946473575,77.50775753243121,99.4390542258137,,,,,,0.6415261063384373,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.6666267,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
431043025212541952,orbital_pool,Orbital,2130.8416280512756,0.5909136749670849,5.3482285,5.7702475,10.436553310144715,13.847482,2.1737137,95.81707392113478,73.66476723823554,75.72049888420904,124.90514846003425,,,,,,0.46555321676425837,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.33482285,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4858995531027400448,orbital_pool,Orbital,661.4169316630096,0.529363575803197,6.5007052,1.4596232,5.7786755415310935,16.853254,2.6573715,173.05003418396532,71.2724460553441,76.49329359293935,110.71567116342628,,,,,,0.3205054199975083,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.4500705199999997,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5698221764040843648,orbital_pool,AstroSpectroSB1,861.1999396047084,0.7682885892989477,10.155639,1.5135958,1.5474293914518034,11.74032,0.6126299,646.2330401142224,75.43065119001876,77.39822734655354,101.21248522764728,,,,,,1.0,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.3155639,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
2056078566325679616,orbital_pool,Orbital,521.3899271178786,0.4823612392770669,24.937578,1.8759156,7.988505176599691,15.187283,2.5239038,125.17986505526059,77.20742206458365,78.23881059692654,94.7107362976335,,,,,,1.0,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.2937578,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6003213988796751360,orbital_pool,AstroSpectroSB1,324.18365552669206,0.19124842287850835,21.520876,2.3611233,18.4706836267756,9.551188,1.2916956,54.13984778291439,76.56681935310604,77.81268606853565,98.58871384620231,,,,,,1.0,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.4520876000000005,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
3075645223335658240,orbital_pool,Orbital,326.53096816306095,0.27260315667194474,15.775731,1.7929463,6.341308666071236,10.409795,0.9125843,157.69615589766755,68.8248010769395,74.39620994132588,126.49620799201065,,,,,,1.0624731863499028,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.3775731,,SURVIVOR_no_hgca_corroboration
710558603472488960,orbital_pool,Orbital,211.2131308455974,0.2197909868856895,12.8377075,1.8855226,6.552580702747873,13.5109005,2.1062536,152.6116266802548,61.65459346594743,75.10767153931405,126.55426904873602,,,,,,0.6310158377195948,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.0837707500000002,,SURVIVOR_no_hgca_corroboration
6855710399417829248,orbital_pool,Orbital,679.092234392945,0.6544480508295774,32.494858,4.609799,16.509380802999797,14.680532,2.581833,60.57162360797308,77.37766459377734,78.14826323087695,95.65519592577445,,,,,,0.24533337773266964,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.049485799999999,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6298216939949189632,orbital_pool,Orbital,290.9248773633806,0.40837750969455106,17.008509,4.9361763,14.666282358411477,12.595337,2.2085972,68.1836047856037,77.74698321261894,77.9499319612549,97.06142231941539,,,,,,0.49095880458619934,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.5008509,,SURVIVOR_no_hgca_corroboration
4268772157340271104,orbital_pool,Orbital,830.3554006479873,0.16957668768353817,6.291862,1.5968798,7.047160367782585,14.9274845,2.5281506,141.90112723582786,41.994520475392214,73.19093551251225,171.93916140427677,,,,,,0.5056141280474566,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.4291862,,SURVIVOR_no_hgca_corroboration
2127774906372733184,orbital_pool,Orbital,790.1947584798903,0.3620837873750057,8.264472,1.5290246,5.045779876754919,16.634989,2.7036877,198.18541918699944,60.040413039919144,75.8633532672349,124.35895852162794,,,,,,0.3670336799550031,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.6264472,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1950392276014729088,orbital_pool,Orbital,329.4914059071178,0.6988182927613222,11.291569,2.179815,11.585728156132305,14.858391,2.689351,86.31309025412457,78.23091781897776,78.37616728329962,93.99187042303369,,,,,,0.3679216599839191,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9291569,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
987023930329222656,orbital_pool,Orbital,444.09994901645166,0.11531114357761531,14.61343,1.6890429,4.918034992002531,12.165119,1.279151,203.3332421640251,47.15096544526681,74.37659731706397,134.6692911014048,,,,,,0.8537823903444686,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.261343,,SURVIVOR_no_hgca_corroboration
6034455099896613248,orbital_pool,Orbital,486.2354827634813,0.3325546366453596,10.4708605,1.5664341,5.323287676799386,8.85512,0.60194206,187.8538340804545,63.024927427945,76.97752024862356,110.44569350279353,,,,,,1.0,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.84708605,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5826079916805549824,orbital_pool,Orbital,432.3631958161748,0.6263928116807147,21.1579,2.0941923,8.81926051681667,13.70422,2.205431,113.38819145813737,78.54071404477425,78.66163140797792,91.03622006616578,,,,,,0.5462811089195649,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.91579,,SURVIVOR_no_hgca_corroboration
4872572644204787968,orbital_pool,Orbital,341.754096456344,0.735741561691793,15.680404,1.8886354,5.307472281723663,13.676076,1.880661,188.41360763079453,76.57096373282158,77.95788372396794,97.85612772384663,,,,,,0.6359509416600458,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.3680404,,SURVIVOR_no_hgca_corroboration
273199953420523648,orbital_pool,Orbital,391.51848001742127,0.24373526921290606,11.796341,1.9933542,6.036191613696765,11.561707,0.90667534,165.66737174659812,61.89979607244507,75.9134665213847,121.49505955903139,,,,,,0.8307441848317886,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9796341,SAHL_LOWER_CONF_CAND,SURVIVOR_no_hgca_corroboration
5218896885443679360,orbital_pool,Orbital,626.271914790336,0.11819372856701557,13.971741,1.4086174,5.727601232904445,16.11618,2.7901812,174.59316026665908,45.546466249610646,74.24636326233345,150.11629717187756,,,,,,0.3489717117697584,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.1971741,,SURVIVOR_no_hgca_corroboration
3954957519977685760,orbital_pool,Orbital,463.6956460676919,0.6061968008986525,11.821464,1.9579488,4.4541616049902695,13.2462,1.3261652,224.50914194034604,76.91464382029099,77.64537781325649,100.57026331500249,,,,,,0.7550428311795845,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9821464000000004,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5411517578741326080,orbital_pool,Orbital,441.8219380572253,0.4202575008358258,38.636898,3.4837656,7.967290112406031,14.588128,2.2932959,125.5131902932566,78.08995797285085,78.69593722949959,91.02366748167756,,,,,,0.448049621790173,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.6636898,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4463742575679541504,orbital_pool,Orbital,419.129604166533,0.22812633343923902,46.75059,2.2877254,13.498080520465766,15.338804,2.789197,74.08460769542764,77.41718960951872,77.87915598637967,99.26561961382299,,,,,,0.24105737966744797,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,6.475059,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4548345494311521920,orbital_pool,AstroSpectroSB1,254.4058319821317,0.4544034845640273,21.34842,1.4164054,5.749634646951192,10.918582,1.0186205,173.92409455620998,77.28266961281328,78.46826158065991,93.24678318330136,,,,,,1.0,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.434842,,SURVIVOR_no_hgca_corroboration
670910867010303872,orbital_pool,Orbital,946.6033513557841,0.28308599058735345,6.198593,1.5044738,5.084240365567584,16.451801,2.8596964,196.68621624822887,46.0801845448629,73.48622362519696,176.49758487157078,,,,,,0.35007403970353074,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.4198592999999997,,SURVIVOR_no_hgca_corroboration
4500563914425352576,orbital_pool,Orbital,333.0123144308129,0.23583578495928323,44.93867,5.2528324,13.9987509055931,10.134488,1.033102,71.43494492786904,76.6598177718751,78.50931866801716,94.70207353960544,,,,,,0.7907212778396221,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,6.293867,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1973907703000880128,orbital_pool,Orbital,534.4579050601412,0.2559023751017164,11.157717,1.7661597,3.8353769019052852,15.212391,2.3326674,260.730568488128,65.85597221577886,76.32291985288839,125.09526508945102,,,,,,0.49073858877955007,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9157717,,SURVIVOR_no_hgca_corroboration
4552320641164064256,orbital_pool,Orbital,671.6779373872309,0.8455314296203053,27.1137,2.6876006,4.318204604211156,13.068416,1.4658232,231.577725387257,77.87055355140576,78.6548721173455,92.33847313502076,,,,,,0.7590835572192671,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.511369999999999,,SURVIVOR_no_hgca_corroboration
3550494402400873600,orbital_pool,Orbital,234.31095586851373,0.23437283331358072,11.611626,1.9214628,6.542295529133311,12.228814,1.4999857,152.85154813733627,68.42591888640646,75.28989793357977,124.97429818539275,,,,,,0.7581987711299095,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9611625999999998,,SURVIVOR_no_hgca_corroboration
6462835172321158400,orbital_pool,Orbital,422.14859855664616,0.08842915087463364,18.411295,1.6035055,8.285067830273249,15.681831,2.725007,120.69907217247479,47.01576611751307,74.78756496624278,136.63976138280339,,,,,,0.35821596524855365,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.6411295,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6531189160223854976,orbital_pool,Orbital,401.56698700962954,0.4554071329708365,27.541048,2.3441973,5.561002223696415,13.10368,1.3384151,179.8237007960225,76.73217766667989,77.83518783892752,101.15540569172818,,,,,,0.6807254010062601,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.554104799999999,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
6053663735500261888,orbital_pool,Orbital,492.8580438786832,0.6707072636165751,13.43399,1.8997239,6.08611337698769,12.730161,1.2029448,164.3084737430488,77.53544226758433,78.15968467389331,97.72887426207198,,,,,,0.6869496886815553,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.143399,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
232591209435468032,orbital_pool,Orbital,434.3311887150389,0.1904785266699255,17.054245,1.795207,6.438643623184941,14.603489,2.345643,155.31221457871897,54.6734666908673,75.72779364041529,125.7286346528989,,,,,,0.44541531318794764,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.5054245,,SURVIVOR_no_hgca_corroboration
6133723510740765312,orbital_pool,Orbital,682.8061413507205,0.30207202240244463,21.56552,1.9758426,8.920584032732528,16.933268,3.0650148,112.10028360594714,75.25006079708358,78.38758927972856,98.3826175195897,,,,,,0.19527485001764236,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.956552,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4173677664393921792,orbital_pool,Orbital,462.63640912594866,0.43708604867376194,7.37725,2.1796029,5.165791310202011,13.314743,1.3523941,193.58118436280665,75.45136204793101,77.77377767081202,107.56539321084348,,,,,,0.6341847910848274,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.537725,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5055601163695357568,orbital_pool,Orbital,1044.1129302593424,0.28565880431346113,15.715587,4.970984,11.208081929870763,14.808919,2.6548605,89.22133209384299,76.28315051262872,77.53933074522513,104.4549622958323,,,,,,0.38393512055991685,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.3715587,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5226941359193234816,orbital_pool,Orbital,250.12080349167445,0.3828941391218884,20.607323,2.1649632,9.99478800275034,15.675838,2.9119205,100.05214715157766,77.27322210012602,78.29975597375278,96.80817072529022,,,,,,0.3249976155188002,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.8607323,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4927393572410837376,orbital_pool,Orbital,195.52222502733403,0.39359373859438535,16.226606,1.4421932,5.985788450898888,14.832299,2.22725,167.0623691770847,76.11358022985652,77.7700860755609,104.81451879583024,,,,,,0.44244378556951386,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.4226606000000004,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1325826343800623872,orbital_pool,Orbital,304.57587816053837,0.26837674859942223,32.69841,2.5343993,9.130920833300523,15.264466,2.6738214,109.51797943017904,77.22322677910367,78.72424951257223,93.62508117520055,,,,,,0.36381733148221473,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.069841,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4456975253409842560,orbital_pool,Orbital,500.33748455743927,0.22196805327989566,14.522558,1.9754674,4.205856868677555,13.102771,1.2075891,237.76367841885914,68.31966229544577,77.90000851650359,106.07019055455278,,,,,,0.7615227326446015,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.2522558000000004,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1626752918156855808,orbital_pool,Orbital,540.1033807030727,0.5974985266425874,11.796467,1.5082227,4.54236948119685,14.551686,2.0523367,220.14941852253597,77.67741864526178,78.65714548755122,95.43811552592334,,,,,,0.6450028867282978,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9796467,,SURVIVOR_no_hgca_corroboration
486708584501762560,orbital_pool,Orbital,418.88291919918544,0.272629740870212,30.029167,2.779933,10.04372759832005,15.135891,2.532957,99.56462779488997,78.06967559082835,78.92784401808348,90.89891204479152,,,,,,0.37092272419592265,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.8029167,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
4069571569836836608,orbital_pool,Orbital,437.89863087937,0.5033750002180457,8.479225,1.5704019,7.364276723818128,15.007171,2.3316956,135.79066044133305,74.51280024290497,76.76345853862796,114.81562798984811,,,,,,0.4254588013096329,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.6479225,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
1819038122967011584,orbital_pool,Orbital,893.8959505144476,0.6631720180965152,6.861025,7.909701,17.279441360251656,12.941858,2.217288,57.87224130406934,76.41066531100107,77.3554381811536,107.23557660123112,,,,,,0.4346630480956072,0,0,false,false,false,false,,,REJECTED_ruwe_quality,-10.0,PRESELECTED_SUBSTELLAR_BROAD,REJECTED_ruwe_quality
1616555188327699968,orbital_pool,Orbital,426.30992599558687,0.3750258545555535,14.122058,1.6509019,8.882685295654989,17.090197,3.278224,112.57856906054694,71.76581549716896,78.02583248956034,107.14748822301623,,,,,,0.17592905854538754,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.2122058000000004,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5814451791041516160,orbital_pool,Orbital,668.1948308880254,0.3298483445105303,14.8578,1.452652,5.620046324480102,17.007532,2.5535097,177.93447638396609,76.5159329328727,77.78607432679563,106.4297065912906,,,,,,0.24560187336983885,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.28578,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
5514887820825928832,orbital_pool,Orbital,399.0045314549956,0.10398582027191022,27.177109,2.6108325,7.51611158002139,14.04708,2.104454,133.0475192329641,73.27079260740378,76.7798293904176,115.47917056260835,,,,,,0.5857439759326469,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.5177109,PRESELECTED_SUBSTELLAR_BROAD,SURVIVOR_no_hgca_corroboration
