source_id,source_pool,nss_solution_type,period_d,eccentricity,significance,ruwe,parallax,phot_g_mean_mag,bp_rp,distance_pc,M_2_mjup_face_on,M_2_mjup_marginalized,M_2_2sigma_hi,HIP,Name,Vmag,SpType,snrPMaH2G2,M_host_msun_used,sahl_confirmed,tier_a,in_stefansson,documented_fp,ruwe_pass,nasa_exo_match,hgca_chisq,hgca_tier,v2_verdict,v2_score,sahl_verdict,v3_verdict,v4_verdict,hb_M2_msun,hb_method,hb_stellar_match,v5_verdict,hb_flux_ratio,trif_rv_scatter_mps,v6_verdict,hb_flux_ratio_v7,v7_verdict,ra,dec,pmra,pmdec,exoeu_match_v8,exoeu_match_name,exoeu_match_sep_arcsec,v8_verdict,v9_verdict,simbad_otype,wds_id,msc_id,visual_double_id,v9b_verdict,v10_verdict
4959563839530669184,acceleration_pool,Acceleration7,,,31.858637,,5.1626867572635255,,,193.69759333026985,,195.34958576563497,964.0541490283557,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.9858637,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,26.859401431139414,-40.75113758339155,65.85655214725003,31.36649785149392,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
4456015517198088960,acceleration_pool,Acceleration7,,,69.83364,,9.999856187643644,,,100.00143814424585,,237.82206688023678,1183.8167678047369,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.8,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,239.72453698027388,11.083497573654833,40.93444558260972,24.000271632059146,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
218752515569711232,acceleration_pool,Acceleration7,,,24.638472,,8.53538689345895,,,117.15930542836257,,244.40954038167587,1182.8458673121575,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.2638472,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,58.95614512644967,34.17312594121267,8.45078843367033,3.3476307999149117,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
4215172408599477760,acceleration_pool,Acceleration7,,,21.793568,,5.813642417576171,,,172.00920321083677,,283.0431168903049,1361.092392065962,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9793567999999997,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,291.57911308316716,-1.1711975472602048,42.476305461680646,3.877164313581682,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
3964880921656202880,acceleration_pool,Acceleration7,,,40.290733,,6.811958304144474,,,146.80066367869406,,321.1205631883182,1539.6723210466846,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.8290733,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,168.58244595722974,12.367078111837918,-38.0523089835535,4.342380557571484,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
4868076431920943616,acceleration_pool,Acceleration7,,,30.167236,,5.405551291481955,,,184.9950071837808,,265.5461119699446,1258.1262485840084,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.8167235999999995,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,71.03291650832294,-34.08031183988532,3.1044811131092036,-35.44857603940475,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
6357898572840103552,acceleration_pool,Acceleration7,,,27.61701,,6.277058353155644,,,159.31029213664607,,156.40355279616318,810.5748772790389,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.561701,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,336.0085946433249,-74.61808192558905,105.08276723114079,-6.4358739586065425,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
3720298614506595712,acceleration_pool,Acceleration7,,,21.458593,,5.030773692848865,,,198.7765821033608,,195.8402894557983,959.5117365434493,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9458593,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,207.7713221537474,5.947745068030366,-32.43538710084218,-1.2842805141653753,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
1581639612471496064,acceleration_pool,Acceleration7,,,34.249065,,5.89750457254651,,,169.56324284259188,,250.9478696792705,1183.8945122790165,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.2249064999999995,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,185.73529752411397,60.25683351238246,-53.02978131235472,-80.5959426262892,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
5987802718452136960,orbital_pool,Orbital,761.775254533302,0.28238689527661,9.863674,1.4284475,3.4173036832262196,15.73551,1.946188,292.6283680635362,109.23889330130062,118.18814539361219,191.4901877336386,,,,,,0.521720335310943,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,1.7863674,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,237.99907083956822,-46.15974405740563,-69.55264172056856,-35.18079825487916,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
1975682246047242880,orbital_pool,Orbital,628.2560655811889,0.4702681839835477,72.088066,7.5064783,16.7882923886558,14.121638,2.5691729,59.56531950061346,52.99310095497101,52.94527947110801,60.17066645762612,,,,,,0.35803703113112817,0,0,false,false,false,false,,,REJECTED_ruwe_quality,-10.0,PRESELECTED_SUBSTELLAR_BROAD,REJECTED_ruwe_quality,REJECTED_ruwe_quality,,,false,REJECTED_ruwe_quality,,,REJECTED_ruwe_quality,,REJECTED_ruwe_quality,331.9408589180485,47.63270370582834,86.36051235807189,49.932692108032924,false,,,REJECTED_ruwe_quality,REJECTED_ruwe_quality,,,,,REJECTED_ruwe_quality,REJECTED_ruwe_quality
2196529979796025472,orbital_pool,Orbital,612.435290361197,0.805934267721382,6.97757,2.7574492,3.702818801885837,14.002073,1.494811,270.0645247590031,204.54058145010384,208.06063170070027,269.25117419235846,,,,,,0.6706363323415767,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,1.497757,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,REJECTED_v7_both_estimates_stellar,318.036630034302,63.982166667284126,7.326118516262504,-9.731140259653612,false,,,REJECTED_v7_both_estimates_stellar,REJECTED_v7_both_estimates_stellar,,,,,REJECTED_v7_both_estimates_stellar,REJECTED_v7_both_estimates_stellar
4645592178185393536,acceleration_pool,Acceleration7,,,28.766651,,5.549077044859925,,,180.2101488077722,,214.47025326474508,1064.9927271537215,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.6766650999999997,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,44.250160215804186,-71.2411560233722,28.217554076585518,36.055158491477535,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
5183466635063278720,acceleration_pool,Acceleration7,,,24.084417,,6.240823028972302,,,160.2352759175537,,289.93298039541367,1488.3451098290143,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.2084417,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,46.702597219790036,-3.33370221771394,-40.71240119677983,-6.434578965332555,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
1900203384133513728,acceleration_pool,Acceleration7,,,23.20119,,5.488535775473794,,,182.19795605025016,,273.25257770025473,1307.2103525321236,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.120119,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,332.6306314874782,34.33692138477147,34.18229295068163,2.965805803495239,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
594632453990841984,acceleration_pool,Acceleration7,,,27.885857,,6.304457523929154,,,158.61792964809536,,169.39071862220297,797.0714159999162,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.5885857,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,130.1968479265821,5.732017244266168,-13.499701834641323,22.552740482818773,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
2947891764718808320,acceleration_pool,Acceleration7,,,22.359383,,6.04524789678554,,,165.41918827377341,,275.31678810409164,1360.9309021911529,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.0359382999999998,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,103.43859253629893,-16.11741258123559,-17.60994076551732,34.61318503913293,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
5544737190702800768,acceleration_pool,Acceleration7,,,31.975334,,7.486988653517526,,,133.56504814925577,,273.1386243184776,1317.888110058059,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.9975334,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,122.56333530244088,-35.51352603337467,0.7146996181709246,-12.734216055695462,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
611308570754956288,acceleration_pool,Acceleration7,,,33.92846,,6.0411244022099515,,,165.53209856664796,,217.4178686736477,1055.8760719275665,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.192845999999999,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,136.15136272524916,17.636922316441012,-60.778153665187965,-63.34913369466069,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
4671432281986282752,acceleration_pool,Acceleration7,,,21.164267,,5.8325301306732955,,,171.45217900221323,,318.64871110674767,1552.2529246350111,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9164266999999997,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,47.48382207352853,-67.35692725436004,114.85198409244732,102.0980310761862,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
6338522532258220672,acceleration_pool,Acceleration7,,,26.56245,,6.254568797411685,,,159.88312422334022,,294.38218524433563,1380.2689771333582,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.4562449999999996,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,222.69826479029734,-3.2844073509660623,12.312087011754603,-33.02094145335769,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
5333169506916768768,acceleration_pool,Acceleration9,,,20.145119,,7.548939919384891,,,132.46893082724162,,313.804506221667,1485.7102913472406,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.8145119,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,176.6230815520241,-63.32381113020274,-55.41598114106953,24.248610726682195,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
2375679525339795968,acceleration_pool,Acceleration7,,,25.523123,,10.213394217963467,,,97.91064348041961,,250.07038141354678,1241.7701034273234,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.3523122999999995,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,11.317784184089053,-13.958007565607952,-121.16145616403696,-290.6591229631214,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
415959821618396416,acceleration_pool,Acceleration9,,,20.053757,,5.3103919803690935,,,188.31001622793502,,282.4517941371507,1369.118575784692,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.8053757,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,7.733814770492504,51.920456969724206,60.4372206032366,-1.5170529423980643,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
2906622111162588800,acceleration_pool,Acceleration7,,,20.879631,,6.116448342267763,,,163.4935740549777,,127.29889659253793,643.6782383755149,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.8879631,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,81.45009248291224,-29.119773286836566,64.56933942999545,46.70506335058656,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
1330684742086133632,acceleration_pool,Acceleration7,,,33.836456,,5.342471650668617,,,187.17928056292985,,286.109116798096,1392.3872361127237,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.1836456,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,245.01890739542728,37.54734529495114,-34.185280622948056,-12.540035303312063,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
3019413411256625792,acceleration_pool,Acceleration7,,,34.55992,,8.463883348363293,,,118.14907635670279,,231.86667194536102,1090.4378548052935,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.255991999999999,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,89.25981710056904,-6.154356655904111,54.309538542044436,-19.590726134926022,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
5389538547452955904,acceleration_pool,Acceleration7,,,26.362465,,5.234404863095127,,,191.04368617919545,,159.72056570222162,776.5692461466757,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.4362464999999998,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,166.57339508445008,-41.21461007151082,-21.453435542738774,-34.15525334983778,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
2146713788000209792,acceleration_pool,Acceleration9,,,21.32497,,10.897696521910369,,,91.76251127836507,,130.31358901414643,649.2230803211049,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.9324969999999997,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,284.85331594810816,54.24543546743326,23.867620688592556,-8.654646146836296,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
3481343745308596480,orbital_pool,Orbital,563.5124961659142,0.5123440740353523,63.38464,7.828823,12.93272724965464,13.111179,2.252304,77.32321116002075,57.5892024162288,57.80722080965319,65.82384043594297,,,,,,0.4888535570778513,0,0,false,false,false,false,,,REJECTED_ruwe_quality,-10.0,PRESELECTED_SUBSTELLAR_BROAD,REJECTED_ruwe_quality,REJECTED_ruwe_quality,,,false,REJECTED_ruwe_quality,,,REJECTED_ruwe_quality,,REJECTED_ruwe_quality,171.74371427214967,-31.955945659797603,-74.99932753418219,-13.46086532160824,false,,,REJECTED_ruwe_quality,REJECTED_ruwe_quality,,,,,REJECTED_ruwe_quality,REJECTED_ruwe_quality
5304907969251930112,acceleration_pool,Acceleration9,,,23.334219,,6.77366863610857,,,147.63048707007516,,319.7501012872906,1579.7742025937198,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.1334219,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,135.2616694785618,-55.92038570218395,-10.516009394096187,-15.291688904895999,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
6652127231602532864,acceleration_pool,Acceleration7,,,23.601261,,7.51618903796008,,,133.04614811436454,,158.11031664924235,751.0706959261673,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.1601261,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,270.8328684732349,-56.08234551668185,-41.37999176938847,-116.19378716241579,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
1318785101399588992,acceleration_pool,Acceleration7,,,22.01887,,11.107069034575915,,,90.03275273495062,,64.98851434886494,312.316883150495,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.001887,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,242.12148024883805,29.76019655474534,-14.991174218295662,-42.57705304092103,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
3189258550108856320,orbital_pool,Orbital,220.35301980464118,0.288405557475183,20.767565,2.079637,3.9033011305853713,10.099751,0.6673193,256.19340310800766,263.8332410642124,270.9111125545277,384.89901687534837,,,,,,1.1725109122446664,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,2.8767565,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,REJECTED_v7_both_estimates_stellar,63.866164001753816,-12.453062386777523,11.662132344255435,-2.077273909188343,false,,,REJECTED_v7_both_estimates_stellar,REJECTED_v7_both_estimates_stellar,,,,,REJECTED_v7_both_estimates_stellar,REJECTED_v7_both_estimates_stellar
1628728809271762432,acceleration_pool,Acceleration7,,,39.493374,,7.638001736735803,,,130.92429597002982,,233.6505361546704,1143.2745088437393,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,4.7493374,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,247.43412739774135,62.94800461379644,15.75807651710537,82.96230690906052,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
2748150805919844224,acceleration_pool,Acceleration7,,,52.033245,,5.147203930673305,,,194.28023708965233,,339.11746378364813,1610.630416217389,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,5.8,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,6.284584750521428,7.322499048244847,-26.71725065163841,-25.615372393343517,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
2409855576546195456,acceleration_pool,Acceleration7,,,28.974678,,11.332360937330009,,,88.24286532437324,,268.4179014506218,1242.000929196217,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.6974678,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,345.9838305392463,-15.478317167895597,-55.191443393259114,22.14276491009184,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
4764548478634169728,acceleration_pool,Acceleration7,,,27.97729,,5.059954897147398,,,197.63022009618314,,322.41188520493176,1563.6453962610947,,,,,,,,,,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.5977289999999997,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,75.50721279725705,-56.220038658742055,1.036246263262675,-27.160748750949864,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
5231111669359826176,orbital_pool,Orbital,173.83114561061163,0.40844259894757773,16.561666,1.9071792,11.44808406243057,12.437426,2.0718927,87.35086103025064,46.52662649076768,46.91275195648444,59.864006795492266,,,,,,0.6298745785557616,0,1,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.4561666,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,SURVIVOR_no_hgca_corroboration,165.3678445409972,-71.12687204484575,-213.63005128370386,29.16573428836394,false,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration
1412296435038577280,orbital_pool,Orbital,256.2531314437919,0.3462460411641895,24.68417,3.0465317,3.518391976830716,10.307552,0.65104866,284.2207481671147,500.1497482940742,502.5100157360919,623.2374583985259,,,,,,1.369985973830301,0,0,false,false,true,false,,,SURVIVOR_no_hgca_corroboration,3.268417,,SURVIVOR_no_hgca_corroboration,SURVIVOR_no_hgca_corroboration,,,false,SURVIVOR_no_hgca_corroboration,,,SURVIVOR_no_hgca_corroboration,,REJECTED_v7_both_estimates_stellar,251.07467418793,50.22826022689446,-13.608368562619006,3.3691145610555897,false,,,REJECTED_v7_both_estimates_stellar,REJECTED_v7_both_estimates_stellar,,,,,REJECTED_v7_both_estimates_stellar,REJECTED_v7_both_estimates_stellar
