sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp,FUVmag,e_FUVmag,NUVmag,e_NUVmag,fuv_nuv,M_G,locus,locus_sd,resid,sig
93587324,4929241954536482048,21.85865,-50.36852,17.01726,16.95405,17.12896,6.670322,DB,0.0008213583,-9999.0,-9999.0,51.36658,-0.1749100000000005,17.389,0.0412,16.8928,0.0201,0.4961999999999982,11.137993996754982,-0.14999999999999858,0.15092868000000642,0.6461999999999968,4.096696277722464
56388463,673377170374816768,117.6485,20.05891,18.64173,18.59076,18.75249,3.324129,DB,0.006733985,-9999.0,-9999.0,14.93599,-0.1617300000000021,19.2351,0.0878,18.7462,0.0526,0.48889999999999745,11.250119345868857,-0.14999999999999858,0.15092868000000642,0.638899999999996,3.503514975307109
62022746,1567391625404274304,191.7637,49.57339,16.5579,16.48936,16.66708,8.308095,DB,0.03217518,-9999.0,-9999.0,19.34499,-0.1777199999999972,16.9835,0.0281,16.497,0.0148,0.4864999999999995,11.155407269442833,-0.14999999999999858,0.15092868000000642,0.6364999999999981,4.126847114937901
64031031,1838839154852410496,313.9435,22.25929,17.33098,17.27782,17.44245,5.984394,DB,0.01086387,-9999.0,-9999.0,25.25338,-0.1646300000000025,17.6823,0.0603,17.2006,0.0304,0.4817,11.216080894195892,-0.14999999999999858,0.15092868000000642,0.6316999999999986,3.8204443142333604
110090182,6409328980846987136,332.3916,-61.01332,18.26167,18.21601,18.40005,3.779669,DB,0.0003627679,-9999.0,-9999.0,23.21396,-0.1840399999999995,18.5266,0.0605,18.0503,0.0325,0.4762999999999984,11.148938843408668,-0.14999999999999858,0.15092868000000642,0.626299999999997,3.777008108049881
80176536,3878793490528218752,148.0328,9.164771,17.11885,17.0502,17.27566,5.88208,DB,0.006487289,-9999.0,-9999.0,15.96903,-0.2254599999999982,17.1522,0.0523,16.7602,0.0176,0.39199999999999946,10.966504634451208,-0.2311999999999994,0.13321161000000292,0.6231999999999989,4.322113817212998
62084846,1579147088331814144,196.1334,59.4594,14.46932,14.34661,14.69342,16.74944,DA,0.8993863,91170.44,7.20001,45.13023,-0.3468099999999996,14.1075,0.0134,13.8663,0.0033,0.2411999999999992,10.589321457170149,-0.38175000000000026,0.09874116000000163,0.6229499999999994,6.248189205853313
71982805,2853985019206468352,0.5963938,27.3998,17.67585,17.62598,17.78367,4.769002,DB,0.006193238,-9999.0,-9999.0,47.12465,-0.1576900000000023,17.8799,0.0751,17.4073,0.0243,0.4725999999999999,11.067987522830672,-0.14999999999999858,0.15092868000000642,0.6225999999999985,3.6554050130933837
78776621,3619646154708356224,209.3104,-6.982506,18.24875,18.22426,18.34272,5.835224,DA,0.980215,12795.95,8.399713,22.37464,-0.1184599999999989,19.1727,0.1286,18.6611,0.0442,0.5115999999999978,12.079037661030094,-0.10844999999999949,0.1407728699999998,0.6200499999999973,3.167951806729795
56911990,764917869937987584,167.5456,38.95002,18.26627,18.23587,18.37269,3.766979,DB,0.01243646,-9999.0,-9999.0,26.33331,-0.1368200000000001,18.5039,0.0663,17.9974,0.0345,0.5065000000000026,11.14623599561477,-0.10844999999999949,0.1407728699999998,0.6149500000000021,3.8583161134294173
114563905,6887340767670473856,311.8262,-14.19304,17.70366,17.65618,17.80865,5.173261,DB,0.0,-9999.0,-9999.0,20.53797,-0.152470000000001,18.0604,0.0572,17.5962,0.0294,0.4642000000000017,11.272481949362593,-0.14999999999999858,0.15092868000000642,0.6142000000000003,3.7437534787026485
110912464,6505027311833300992,338.5128,-55.90808,18.66553,18.61141,18.77061,3.281402,DB,0.01182323,-9999.0,-9999.0,12.99814,-0.159200000000002,19.0149,0.1239,18.5509,0.0277,0.4640000000000022,11.245827192294641,-0.14999999999999858,0.15092868000000642,0.6140000000000008,3.1131849512734866
60364538,1304881884242947200,248.5468,28.20344,16.65215,16.57058,16.75944,7.592295,DB,0.004779974,-9999.0,-9999.0,27.26847,-0.1888600000000018,16.8914,0.0384,16.4291,0.0135,0.4623000000000026,11.054015371689914,-0.14999999999999858,0.15092868000000642,0.6123000000000012,3.916938426829942
57121178,805144228693747328,153.2068,41.38642,16.31982,16.24998,16.43236,8.356045,DBA,0.0005091847,-9999.0,-9999.0,54.28415,-0.1823799999999984,16.5314,0.0262,16.0694,0.013,0.46199999999999974,10.92982385065281,-0.14999999999999858,0.15092868000000642,0.6119999999999983,3.9808377616876083
93244259,4873292820024391680,72.69117,-33.94894,17.92406,17.87263,18.02447,3.901857,DB,0.002358441,-9999.0,-9999.0,26.43074,-0.1518399999999999,18.0434,0.0616,17.5918,0.0323,0.4515999999999991,10.880416743989407,-0.14999999999999858,0.15092868000000642,0.6015999999999977,3.6200710090688
98488767,5495093514848201728,95.99335,-57.51114,18.1932,18.15488,18.29064,4.570758,DB,0.007682369,-9999.0,-9999.0,18.84365,-0.1357600000000012,18.7407,0.1203,18.2482,0.0609,0.4924999999999997,11.493141140304862,-0.10844999999999949,0.1407728699999998,0.6009499999999992,3.082893602176463
71319124,2728965629390263296,331.5988,13.43234,17.90762,17.77749,17.92484,4.275292,DB:,0.04395121,-9999.0,-9999.0,14.21292,-0.1473499999999994,18.2949,0.063,17.8053,0.0322,0.48959999999999937,11.06244891071038,-0.10844999999999949,0.1407728699999998,0.5980499999999989,3.7958736902864265
72178151,2884375447583152768,88.86742,-37.02197,18.69721,18.64765,18.96717,3.368211,DBA/DB,0.05280489,-9999.0,-9999.0,16.56059,-0.3195200000000007,18.4827,0.1063,18.273,0.0586,0.20970000000000155,11.334206449270734,-0.38175000000000026,0.09874116000000163,0.5914500000000018,3.779911056608846
69474903,2354690020164365056,18.54314,-19.20346,17.48128,17.42551,17.54802,5.396226,DB,0.002,-9999.0,-9999.0,16.54003,-0.1225100000000019,17.8393,0.051,17.3591,0.0175,0.48019999999999996,11.141730650604925,-0.10844999999999949,0.1407728699999998,0.5886499999999995,3.9049219719000314
80551059,3950974912768048256,182.656,19.53355,17.75728,17.68364,17.90273,3.836004,DB,0.002876786,-9999.0,-9999.0,21.81674,-0.2190899999999978,17.6665,0.0701,17.3124,0.034,0.35409999999999897,10.676675256801033,-0.2311999999999994,0.13321161000000292,0.5852999999999984,3.7927140749665744
101569929,5758256091037934336,137.2558,-5.579994,18.13609,18.07291,18.27555,3.463378,DB/DBA,0.006622668,-9999.0,-9999.0,25.16995,-0.2026399999999988,18.1506,0.0788,17.8012,0.0404,0.34939999999999927,10.833589469522177,-0.2311999999999994,0.13321161000000292,0.5805999999999987,3.6296764627994675
55930417,603638652518160256,135.9155,10.53697,17.04318,16.9809,17.16695,6.488514,DB,0.004923417,-9999.0,-9999.0,37.14973,-0.1860500000000016,17.199,0.0478,16.7685,0.0254,0.4305000000000021,11.103906230153733,-0.14999999999999858,0.15092868000000642,0.5805000000000007,3.620392797310771
99314785,5568648334484651776,94.38297,-42.74931,16.66998,16.60993,16.87134,7.079704,DBA,0.0005539307,-9999.0,-9999.0,40.47541,-0.2614100000000015,16.5431,0.0339,16.2741,0.0224,0.26899999999999835,10.920055501828827,-0.30079999999999885,0.12424188000000014,0.5697999999999972,4.359024879446595
78669988,3599151189247801344,178.9799,-4.986582,18.28521,18.23887,18.50298,3.241333,DB,0.004445752,-9999.0,-9999.0,21.48562,-0.2641100000000023,18.2222,0.0765,17.9534,0.0448,0.26880000000000237,10.838828253947552,-0.30079999999999885,0.12424188000000014,0.5696000000000012,3.7319473049345713
110673415,6474337674559982720,306.7522,-52.27006,18.09159,18.11013,18.24944,6.499081,DA,0.9705765,-9999.0,-9999.0,23.06701,-0.1393099999999982,19.0153,0.0797,18.5556,0.0431,0.45970000000000155,12.155849748717351,-0.10844999999999949,0.1407728699999998,0.568150000000001,3.393727920316894
63354794,1785993671083791488,322.717,18.17412,17.05364,16.98136,17.18001,6.197843,DBA,0.01942939,-9999.0,-9999.0,23.54187,-0.1986500000000006,17.1549,0.0475,16.7373,0.016,0.4176000000000002,11.014842853790885,-0.14999999999999858,0.15092868000000642,0.5675999999999988,3.5690549516585865
70311915,2538175897836975360,16.35112,1.43525,17.7459,17.68487,17.95273,3.625044,DBA,0.001132013,-9999.0,-9999.0,33.41631,-0.2678599999999989,17.5567,0.0683,17.2901,0.0341,0.2666000000000004,10.542466411557452,-0.30079999999999885,0.12424188000000014,0.5673999999999992,3.8910736960650723
56328230,667399091294175616,118.7313,16.70473,18.28629,18.32617,18.74091,3.550079,DA,0.998174,15666.9,7.753611,20.13226,-0.4147399999999983,18.4263,0.0671,18.3357,0.0461,0.09060000000000201,11.037480087644944,-0.47579999999999956,0.08554602000000078,0.5664000000000016,4.796256918737744
57911628,920255017285069952,115.9638,38.93763,18.43598,18.37146,18.50003,3.238405,DB,0.0,-9999.0,-9999.0,50.94952,-0.1285699999999998,18.5853,0.0627,18.128,0.0335,0.45730000000000004,10.987635806809164,-0.10844999999999949,0.1407728699999998,0.5657499999999995,3.587417703823563
79171532,3685697597760268416,197.2962,-1.663102,18.31059,18.24597,18.50497,3.249189,DB/DBA,0.03022547,-9999.0,-9999.0,10.79427,-0.2590000000000003,18.2764,0.0513,18.0122,0.0228,0.2641999999999989,10.86946487139059,-0.30079999999999885,0.12424188000000014,0.5649999999999977,4.144165432438996
74506397,3090379263264345600,124.8835,2.55416,18.03659,17.94656,18.19674,3.892983,DBA:,0.05251879,-9999.0,-9999.0,16.74531,-0.2501799999999967,17.9669,0.0436,17.7069,0.0278,0.259999999999998,10.988002536157836,-0.30079999999999885,0.12424188000000014,0.5607999999999969,4.167260421793182
70401199,2554201554689740288,9.51846,4.252841,17.92389,17.89676,18.08083,4.101141,DB,0.01111984,-9999.0,-9999.0,18.12408,-0.1840699999999984,18.0877,0.0554,17.6824,0.0286,0.40530000000000044,10.988413504410207,-0.14999999999999858,0.15092868000000642,0.555299999999999,3.400509250221363
74537821,3093542519562183552,126.6104,5.737011,18.49002,18.45899,18.62733,3.001365,DB,0.01815061,-9999.0,-9999.0,13.52408,-0.1683400000000006,18.788,0.085,18.3832,0.0386,0.4048000000000016,10.876614068838265,-0.14999999999999858,0.15092868000000642,0.5548000000000002,3.1262204563089755
75600371,3179400187118456832,66.82123,-10.25314,18.2911,18.23472,18.44694,3.505509,DB,0.004387897,-9999.0,-9999.0,16.49886,-0.212220000000002,18.3094,0.085,17.9891,0.0414,0.3202999999999996,11.014855432257825,-0.2311999999999994,0.13321161000000292,0.551499999999999,3.3761183787032567
91781219,4675615305255405568,66.20668,-63.53262,18.23803,18.24202,18.66779,3.076302,DB,0.008389534,-9999.0,-9999.0,21.32134,-0.42577,17.8637,0.0488,17.7912,0.0316,0.07250000000000156,10.678174839157203,-0.47579999999999956,0.08554602000000078,0.5483000000000011,5.301081511404965
62815407,1712375354649760128,210.2223,75.67083,16.97787,16.92198,17.12832,6.332572,DB:,0.05780026,-9999.0,-9999.0,14.63446,-0.2063399999999973,17.0093,0.0308,16.6927,0.0171,0.3166000000000011,10.985770681633838,-0.2311999999999994,0.13321161000000292,0.5478000000000005,3.9755837684418944
79165542,3684710236318608128,199.3208,-2.329293,18.44269,18.40269,18.54726,3.146924,DB,0.0004125964,-9999.0,-9999.0,20.77042,-0.1445700000000016,18.6057,0.0633,18.1665,0.0266,0.4391999999999996,10.932121272908676,-0.10844999999999949,0.1407728699999998,0.5476499999999991,3.4965639386109055
80285150,3900347281391674624,185.7655,5.908742,18.67005,18.61791,18.79601,3.20334,DBA/DB,0.1094062,-9999.0,-9999.0,11.57428,-0.1781000000000006,18.8031,0.1194,18.406,0.0406,0.3971000000000018,11.198065183933071,-0.14999999999999858,0.15092868000000642,0.5471000000000004,2.781633966545391
55834335,588639321049959296,143.6856,9.412035,17.54491,17.48857,17.67631,5.186429,DBA,0.004551047,-9999.0,-9999.0,40.08732,-0.1877400000000015,17.6654,0.068,17.2684,0.0332,0.397000000000002,11.119252184830597,-0.14999999999999858,0.15092868000000642,0.5470000000000006,3.23982402875827
74394781,3081841143160072576,117.4282,-2.198729,16.55422,16.48891,16.65894,8.02993,DBA,0.03497798,-9999.0,-9999.0,30.62963,-0.1700300000000005,16.7895,0.0336,16.3929,0.0161,0.3965999999999994,11.077778796912558,-0.14999999999999858,0.15092868000000642,0.546599999999998,3.5160297228953774
57433126,862838760600495744,172.5489,62.32382,17.36051,17.30066,17.49496,5.3136,DB,0.002907365,-9999.0,-9999.0,11.22833,-0.1942999999999983,17.5293,0.0682,17.1354,0.0304,0.3938999999999986,10.98745429127155,-0.14999999999999858,0.15092868000000642,0.5438999999999972,3.230020329685959
86699497,4245540193883934592,307.4049,4.672729,18.77014,18.75196,18.88906,3.036079,DBA/DB,0.1239898,-9999.0,-9999.0,14.24692,-0.1371000000000002,19.2908,0.0724,18.8571,0.0338,0.43370000000000175,11.181705339440166,-0.10844999999999949,0.1407728699999998,0.5421500000000012,3.3493371249051425
67905450,2151104786467260160,276.8906,56.41903,17.29861,17.21503,17.45088,5.101787,DB,0.0005100093,-9999.0,-9999.0,27.1179,-0.2358500000000027,17.2314,0.0357,16.9258,0.02,0.30560000000000187,10.837221614121052,-0.2311999999999994,0.13321161000000292,0.5368000000000013,3.852031883053048
62081176,1578513353024992896,196.2894,57.51725,18.58371,18.594,18.70982,3.847489,DA,1.0,16327.09,8.068741,60.56649,-0.1158199999999993,19.4829,0.0858,19.0554,0.0429,0.427500000000002,11.509596934270498,-0.10844999999999949,0.1407728699999998,0.5359500000000015,3.146173530539308
92259885,4726115526425424128,41.96281,-59.42076,17.70135,17.64257,17.84819,4.097081,DB,0.002180347,-9999.0,-9999.0,39.88844,-0.2056199999999997,17.6609,0.0404,17.3571,0.0234,0.3038000000000025,10.763722750575203,-0.2311999999999994,0.13321161000000292,0.5350000000000019,3.790129411809829
93163807,4859771816300145664,52.79975,-37.05859,18.6086,18.57102,18.71602,3.237058,DB,0.01091512,-9999.0,-9999.0,18.35043,-0.1449999999999995,18.8648,0.0763,18.4384,0.0406,0.42639999999999745,11.15935240472724,-0.10844999999999949,0.1407728699999998,0.5348499999999969,3.2378274407767575
79003112,3657725094236611072,209.8884,-2.28757,17.8457,17.81203,18.00336,4.601415,DBAZ/DBA,0.1105784,-9999.0,-9999.0,25.89622,-0.1913300000000006,18.2125,0.0768,17.8347,0.0303,0.377799999999997,11.160157019488734,-0.14999999999999858,0.15092868000000642,0.5277999999999956,3.0679930400074915
69341704,2323209554856758272,4.518694,-26.60559,17.0272,16.945,17.19888,5.468673,DB,0.002,-9999.0,-9999.0,31.14498,-0.2538799999999988,16.8118,0.0248,16.5894,0.0121,0.22240000000000038,10.716609777285171,-0.30079999999999885,0.12424188000000014,0.5231999999999992,4.110965304345519
79666696,3778912651670225920,153.8684,-5.85085,17.90126,17.85598,17.97436,5.45353,DBA,0.04639659,-9999.0,-9999.0,27.1928,-0.1183800000000019,18.2676,0.0777,17.8578,0.0417,0.4098000000000006,11.58464853271271,-0.10844999999999949,0.1407728699999998,0.5182500000000001,3.1198838533521926
110812069,6490945728977868928,344.5649,-60.72579,18.39005,18.33132,18.56205,3.190319,DB,0.002562138,-9999.0,-9999.0,22.52347,-0.2307299999999976,18.3107,0.042,18.024,0.0212,0.28669999999999973,10.909220551670217,-0.2311999999999994,0.13321161000000292,0.5178999999999991,3.6658863026995996
75741166,3202268242270366976,65.745,-5.821588,18.52871,18.48388,18.65759,3.652139,DBA/DB,0.03389907,-9999.0,-9999.0,13.07196,-0.1737099999999998,18.8578,0.0847,18.4921,0.0507,0.36570000000000036,11.341446491880024,-0.14999999999999858,0.15092868000000642,0.5156999999999989,2.85953123730684
67622570,2122264493394487040,273.7917,48.87355,17.1674,17.0974,17.25352,5.919606,DB,0.007037838,-9999.0,-9999.0,14.55287,-0.1561200000000013,17.3763,0.0453,17.0138,0.0277,0.3625000000000007,11.028864008513061,-0.14999999999999858,0.15092868000000642,0.5124999999999993,3.2031971699373187
90286942,4560044298035110400,256.8407,17.76875,18.5127,18.50585,18.93157,3.039983,DB,0.01296658,-9999.0,-9999.0,10.99508,-0.4257200000000019,18.4376,0.0857,18.4009,0.0374,0.03669999999999973,10.927055774907526,-0.47579999999999956,0.08554602000000078,0.5124999999999993,4.043920000346267
114117385,6822675396463456896,334.0499,-18.69496,18.53716,18.49324,18.68004,3.064638,DB,0.01087869,-9999.0,-9999.0,8.623853,-0.1868000000000016,18.6364,0.0658,18.2739,0.0271,0.36249999999999716,10.969055911584885,-0.14999999999999858,0.15092868000000642,0.5124999999999957,3.071367810347246
56388355,673368790895862656,117.8839,20.04075,17.89598,17.82987,17.98874,4.377551,DB,0.0138474,-9999.0,-9999.0,23.89567,-0.1588700000000003,18.0112,0.0493,17.6488,0.031,0.3623999999999974,11.102136072337734,-0.14999999999999858,0.15092868000000642,0.512399999999996,3.1673738272426037
78864500,3634916515792484352,199.0885,-5.457593,18.30232,18.23119,18.41436,3.69067,DBAZ:,0.04260823,-9999.0,-9999.0,32.00041,-0.1831699999999969,18.6072,0.0951,18.2451,0.0319,0.3620999999999981,11.137846073192911,-0.14999999999999858,0.15092868000000642,0.5120999999999967,2.8258299115248744
92650953,4781653099991148928,66.67509,-50.43188,17.9648,17.89146,18.12011,12.73725,DC,0.01507302,-9999.0,-9999.0,29.2121,-0.2286500000000018,18.1427,0.0852,17.8688,0.0439,0.27390000000000114,13.490178364979782,-0.2311999999999994,0.13321161000000292,0.5051000000000005,3.0778427498721808
98560467,5503484953231503360,105.4582,-53.49988,18.26432,18.21256,18.32858,3.601987,DB:,0.05776491,-9999.0,-9999.0,10.99055,-0.1160199999999989,18.3338,0.1121,17.9407,0.0531,0.39310000000000045,11.047030705329217,-0.10844999999999949,0.1407728699999998,0.5015499999999999,2.67315577711897
76142109,3261839026348649856,49.15005,-2.909135,17.2994,17.24251,17.42,5.510991,DB,0.004009794,-9999.0,-9999.0,31.60482,-0.1774900000000023,17.507,0.0389,17.1556,0.0227,0.3514000000000017,11.00554850889842,-0.14999999999999858,0.15092868000000642,0.5014000000000003,3.183381929747648
112098199,6669557651994192000,304.7351,-47.05157,17.3535,17.28848,17.50067,4.938545,DB,0.002358981,-9999.0,-9999.0,18.89623,-0.2121899999999996,17.3287,0.035,17.0586,0.0201,0.2701000000000029,10.82149507706017,-0.2311999999999994,0.13321161000000292,0.5013000000000023,3.601506576116129
116649949,306181277864983424,27.75608,34.80938,17.02269,16.9226,17.23022,5.155347,DA,0.9262032,40639.68,8.464653,32.50985,-0.30762,16.3472,0.0374,16.2281,0.0192,0.11909999999999954,10.58397951212618,-0.38175000000000026,0.09874116000000163,0.5008499999999998,4.66695818135186
78661233,3597699357157449600,181.457,-4.437301,18.78505,18.67955,18.85784,3.099409,DA,0.954726,13612.28,8.030417,13.39929,-0.1782900000000005,19.0476,0.1467,18.6995,0.0673,0.34809999999999874,11.241444448996887,-0.14999999999999858,0.15092868000000642,0.4980999999999973,2.2541081634792937
76138762,3261154374201832064,50.60465,-2.693956,17.89041,17.81887,18.00728,4.21304,DB,0.01679773,-9999.0,-9999.0,15.05498,-0.188410000000001,18.065,0.0591,17.7177,0.0299,0.3473000000000006,11.013387912411842,-0.14999999999999858,0.15092868000000642,0.4972999999999992,3.0171945974314496
79331025,3713340900630592768,205.4905,3.406684,18.71193,18.63415,18.83166,3.416936,DB,0.0001111358,-9999.0,-9999.0,17.88036,-0.1975099999999976,18.9731,0.1253,18.6266,0.063,0.3464999999999989,11.380114222195242,-0.14999999999999858,0.15092868000000642,0.4964999999999975,2.4098376760304037
58801310,1045463042064412160,153.6552,56.80865,14.60259,14.52529,14.73845,18.32703,DB,0.0114372,-9999.0,-9999.0,45.4069,-0.2131600000000002,14.6603,0.0119,14.3973,0.0062,0.2629999999999999,10.918050453801872,-0.2311999999999994,0.13321161000000292,0.4941999999999993,3.6912080025754737
70994491,2674814235045433856,326.5521,-1.113836,18.5457,18.5344,18.68707,3.784571,DA,0.9289982,14890.7,7.696714,13.03373,-0.1526699999999969,18.949,0.0978,18.6066,0.0417,0.34240000000000137,11.435783285901657,-0.14999999999999858,0.15092868000000642,0.49239999999999995,2.667152729101519
59907668,1231123105197049472,209.0784,15.14664,18.56714,18.52556,18.74153,3.430043,DA,0.8754163,-9999.0,-9999.0,10.8122,-0.2159700000000022,18.8428,0.1028,18.5842,0.0415,0.2586000000000013,11.243637822583626,-0.2311999999999994,0.13321161000000292,0.4898000000000007,2.8261935713311286
94040526,5010938344243532672,26.81127,-36.00037,18.17035,18.0956,18.29563,3.380182,DB,0.0001697282,-9999.0,-9999.0,26.11251,-0.2000299999999981,18.0767,0.0766,17.8194,0.044,0.2572999999999972,10.815050423677828,-0.2311999999999994,0.13321161000000292,0.4884999999999966,3.056177147634474
61915478,1547659510557263232,185.7473,50.61254,18.69553,18.62988,18.81775,3.116705,DB,0.007579848,-9999.0,-9999.0,39.89947,-0.1878700000000002,18.7349,0.074,18.3975,0.0367,0.3373999999999988,11.164008488549456,-0.14999999999999858,0.15092868000000642,0.4873999999999974,2.832842197599782
56118017,637142391019402880,137.5684,21.09842,16.35905,16.30592,16.46341,10.38122,DB:,0.1359675,-9999.0,-9999.0,46.53489,-0.1574899999999992,16.5096,0.028,16.1733,0.0138,0.3362999999999978,11.440291973792142,-0.14999999999999858,0.15092868000000642,0.4862999999999964,3.155271601876828
109622315,6337151613057104128,223.2963,-5.640553,16.96559,16.91652,17.05521,7.260546,DB,0.0001950898,-9999.0,-9999.0,34.99607,-0.1386900000000004,17.286,0.0409,16.9103,0.0184,0.3757000000000019,11.270436406441853,-0.10844999999999949,0.1407728699999998,0.4841500000000014,3.2769459156890477
92416540,4752741162564399360,39.80542,-48.40209,18.37557,18.37193,18.51352,4.149579,DA,0.7808554,13283.89,7.882911,19.43323,-0.1415900000000007,18.85,0.0879,18.4758,0.0484,0.37420000000000186,11.465590185666995,-0.10844999999999949,0.1407728699999998,0.48265000000000136,2.7918920734871358
78972856,3652740771805342592,216.1217,-1.371442,16.56344,16.51003,16.67483,8.150741,DBA,0.01298695,-9999.0,-9999.0,29.65104,-0.1647999999999996,16.7238,0.0436,16.3929,0.0208,0.33089999999999975,11.119425465529549,-0.14999999999999858,0.15092868000000642,0.48089999999999833,3.034624111695593
70507426,2576881181036256512,19.24118,7.519926,17.44988,17.38761,17.57673,5.030628,DB,0.004361828,-9999.0,-9999.0,14.44896,-0.1891200000000026,17.533,0.0556,17.2135,0.0322,0.31950000000000145,10.957991018629862,-0.14999999999999858,0.15092868000000642,0.46950000000000003,2.86218419284126
55499615,530838342674736384,1.67092,70.53675,16.22411,16.13993,16.37767,8.138118,DB,0.006405255,-9999.0,-9999.0,21.42379,-0.2377399999999987,16.0821,0.0216,15.8446,0.0119,0.2375000000000007,10.77672991344117,-0.2311999999999994,0.13321161000000292,0.4687000000000001,3.4596763237640245
79675814,3780797416463229824,157.3023,-4.393588,17.89825,17.87948,18.01924,4.435816,DB:,0.006545664,-9999.0,-9999.0,27.80027,-0.139759999999999,18.0854,0.0636,17.7258,0.0295,0.35960000000000036,11.133117615426634,-0.10844999999999949,0.1407728699999998,0.46804999999999986,2.976190860726285
74421246,3083788996726760320,121.7928,0.557265,17.59822,17.51998,17.69282,5.095587,DBA:,0.02693178,-9999.0,-9999.0,37.26962,-0.1728400000000007,17.7662,0.0474,17.4484,0.0281,0.31780000000000186,11.134191104790329,-0.14999999999999858,0.15092868000000642,0.46780000000000044,2.9115021623000574
80730544,3987587069425428096,160.5797,20.5022,17.76488,17.63829,17.97812,6.274455,DC/DZ,0.06273677,-9999.0,-9999.0,27.13282,-0.3398299999999992,17.0152,0.0514,16.9309,0.0196,0.08429999999999893,11.752760044572693,-0.38175000000000026,0.09874116000000163,0.4660499999999992,4.123216479665024
60036357,1253863445200890112,214.4804,23.19369,16.64702,16.58354,16.76727,7.881051,DBA/DB,0.006648569,-9999.0,-9999.0,26.57695,-0.1837300000000006,16.7726,0.0517,16.4587,0.0146,0.3139000000000003,11.129940689645725,-0.14999999999999858,0.15092868000000642,0.46389999999999887,2.895672013380386
92243039,4723389085481331456,47.70321,-60.32131,18.55732,18.50654,18.69373,3.195365,DB/DBA,0.03649668,-9999.0,-9999.0,11.99293,-0.1871899999999975,18.5853,0.1039,18.2719,0.0578,0.31340000000000146,11.079922369486159,-0.14999999999999858,0.15092868000000642,0.46340000000000003,2.4118570024477544
79011823,3659258638079940608,210.6499,-1.823844,18.12909,18.0594,18.26396,3.410998,DB,0.004293447,-9999.0,-9999.0,14.01535,-0.2045600000000007,18.1264,0.0729,17.8948,0.043,0.23160000000000025,10.793497323819135,-0.2311999999999994,0.13321161000000292,0.46279999999999966,2.932361062423299
59881547,1226456296812339200,211.9979,12.25942,18.13673,18.05877,18.29644,3.737689,DB,0.002172611,-9999.0,-9999.0,15.45772,-0.2376700000000013,18.0455,0.0844,17.8144,0.0288,0.23110000000000142,10.999745812122997,-0.2311999999999994,0.13321161000000292,0.4623000000000008,2.8838529187460247
59918828,1233014608793947776,213.1164,16.59395,15.89878,15.77964,16.04672,8.352301,DA,1.0,22371.79,7.844202,30.66245,-0.26708,15.0577,0.0246,14.9021,0.0081,0.15559999999999974,10.507810685165659,-0.30079999999999885,0.12424188000000014,0.4563999999999986,3.596174887074286
68769931,2221862895200966016,318.5424,66.97726,18.35645,18.2947,18.49513,3.848852,DBA/DA,0.1951582,-9999.0,-9999.0,19.8868,-0.2004300000000007,18.4918,0.0787,18.2682,0.0492,0.22360000000000113,11.283106057396697,-0.2311999999999994,0.13321161000000292,0.45480000000000054,2.8012413525579185
58051859,940608936021084288,102.8487,36.52997,18.74096,18.72204,18.82588,3.898213,DA,0.9308879,-9999.0,-9999.0,14.53789,-0.1038400000000017,19.5202,0.113,19.175,0.0649,0.3451999999999984,11.695287827316623,-0.10844999999999949,0.1407728699999998,0.4536499999999979,2.3648780111437095
71076212,2687624026545008640,321.7364,-0.4066106,18.24582,18.22105,18.40313,3.63133,DB,0.0002896532,-9999.0,-9999.0,46.85416,-0.1820799999999991,18.4605,0.065,18.1572,0.0388,0.3033000000000001,11.0461485878126,-0.14999999999999858,0.15092868000000642,0.4532999999999987,2.684650918318556
100529724,5665234594124738048,146.7083,-20.41237,17.91685,17.93807,18.09539,5.643982,DA,0.9960272,14499.99,8.155202,22.94169,-0.1573199999999985,18.3931,0.1054,18.0901,0.0623,0.3030000000000008,11.674778100080989,-0.14999999999999858,0.15092868000000642,0.4529999999999994,2.330908308794096
93162780,4859559816714184576,54.14341,-37.18962,18.68675,18.68552,18.80633,3.769631,DA_MS,0.3070723,-9999.0,-9999.0,15.00895,-0.1208099999999987,19.1911,0.0783,18.8479,0.0518,0.3431999999999995,11.568244201284884,-0.10844999999999949,0.1407728699999998,0.451649999999999,2.669210122001772
56372205,671867270328386176,117.3547,19.8444,18.06492,17.99048,18.2293,3.327212,DB,0.01282392,-9999.0,-9999.0,19.5133,-0.2388199999999969,17.7906,0.0468,17.5783,0.0269,0.2123000000000026,10.675322368481286,-0.2311999999999994,0.13321161000000292,0.443500000000002,3.085581716208836
63296074,1778103816160477184,332.5747,19.16886,18.19133,18.25917,18.47526,4.109138,DA,0.9626915,15881.05,8.058313,15.2419,-0.2160899999999976,18.3429,0.0737,18.1353,0.0414,0.20759999999999934,11.260083633581335,-0.2311999999999994,0.13321161000000292,0.43879999999999875,2.781285646153025
75241594,3146220469542977280,120.9547,8.925697,18.17741,18.10263,18.37015,3.139091,DB,0.01322734,-9999.0,-9999.0,21.82085,-0.2675199999999975,17.8492,0.0415,17.7147,0.0275,0.13449999999999918,10.661429528842689,-0.30079999999999885,0.12424188000000014,0.435299999999998,3.252263904365047
